date,current_ratio,quick_ratio,profit_margin,roi,inventory_turnover,asset_turnover,receivable_days,payable_days,inventory_days,debt_to_equity
2019-12-07,3.37,1.87,26.13,6.19,7,1.86,33,73,43,1.47
2019-12-07,1.62,1.08,22.25,32.3,4,0.57,29,69,47,0.72
2019-12-07,1.59,1.4,16.64,34.05,11,2.09,33,61,77,0.76
2019-12-07,2.1,1.37,6.22,10.96,12,2.08,38,38,70,1.47
2019-12-07,2.11,0.37,10.36,16.56,5,1.13,26,61,52,1.33
2019-12-07,1.91,1.39,21.5,25.37,4,1.84,51,46,77,0.85
2019-12-07,3.37,0.54,14.0,12.79,13,2.03,47,83,62,1.35
2019-12-07,1.33,1.26,24.9,15.05,11,2.09,21,34,28,1.13
2019-12-07,3.34,1.71,26.73,18.25,14,2.29,46,73,62,0.24
2019-12-07,3.44,1.77,34.19,19.5,13,1.83,24,45,46,1.6
2019-12-07,0.97,1.2,27.38,7.88,4,1.4,22,88,71,1.67
2019-12-07,1.3,1.25,20.78,8.58,13,2.28,25,74,47,1.06
2019-12-07,3.09,1.02,21.23,16.39,9,1.48,36,36,48,1.13
2019-12-07,2.19,2.13,15.62,13.98,9,1.01,57,58,31,0.73
2019-12-07,2.36,0.96,36.49,20.51,12,1.71,39,66,56,1.6
2019-12-07,2.8,1.05,35.06,18.08,4,2.2,22,57,34,0.8
2019-12-07,1.78,1.34,5.42,25.7,6,1.29,28,30,50,0.16
2019-12-07,0.93,0.5,39.67,31.68,10,2.03,22,35,37,1.18
2019-12-07,0.85,2.09,37.72,11.25,11,0.95,18,55,78,0.46
2019-12-07,3.12,0.61,23.55,19.6,7,2.01,21,55,67,1.04
2019-12-07,0.75,1.23,39.51,6.67,12,1.88,36,30,25,1.39
2019-12-07,1.15,1.92,35.99,25.44,7,1.04,28,84,73,2.06
2019-12-07,3.37,1.62,20.76,8.15,13,1.83,22,42,28,1.07
2019-12-07,1.41,1.69,28.4,22.9,6,2.25,21,58,40,1.06
2019-12-07,2.29,1.83,24.98,14.3,12,0.75,41,74,22,0.46
2019-12-08,0.72,1.28,19.1,29.78,12,1.81,16,33,21,1.11
2019-12-08,0.61,2.07,23.38,10.88,9,1.16,54,43,79,0.56
2019-12-08,2.54,1.17,7.96,19.32,4,0.74,55,51,58,1.41
2019-12-08,3.23,1.66,16.29,21.86,11,0.93,48,80,73,1.02
2019-12-08,0.52,1.77,29.35,11.25,4,1.94,58,62,48,1.73
2019-12-08,1.07,1.53,9.57,9.39,3,0.91,25,42,45,0.89
2019-12-08,0.69,2.11,19.99,31.77,4,1.07,21,61,45,1.94
2019-12-08,2.68,0.66,34.01,24.66,10,1.8,17,74,29,0.58
2019-12-08,1.97,2.25,32.34,19.09,12,0.56,49,46,49,1.88
2019-12-08,2.84,0.3,0.17,5.42,9,0.76,34,41,55,0.37
2019-12-08,1.76,1.94,34.79,23.21,14,0.93,55,36,41,0.92
2019-12-08,2.8,0.38,2.11,34.02,12,1.01,43,61,28,1.78
2019-12-08,0.94,1.29,23.54,12.95,8,1.91,22,58,74,0.81
2019-12-08,0.65,1.52,27.47,13.02,10,1.99,47,89,48,0.16
2019-12-08,3.09,1.73,29.68,17.85,9,1.16,56,75,41,1.22
2019-12-08,1.19,0.89,7.4,32.03,12,1.98,40,76,62,2.04
2019-12-08,2.08,1.1,34.29,33.5,13,0.74,17,79,37,1.29
2019-12-08,3.38,1.98,12.42,30.93,12,0.52,47,79,38,2.03
2019-12-08,1.63,2.07,17.19,26.75,13,1.37,23,54,53,1.0
2019-12-08,0.75,1.74,32.37,20.2,13,1.75,43,65,27,0.71
2019-12-08,3.06,1.66,25.0,29.88,9,1.42,23,64,69,1.43
2019-12-09,1.81,2.21,21.07,6.35,13,1.25,41,37,72,1.66
2019-12-09,1.33,0.44,36.24,29.96,7,1.49,27,81,46,1.9
2019-12-09,2.68,0.69,5.26,24.64,12,0.84,30,30,31,1.63
2019-12-09,1.93,1.53,19.72,19.75,10,0.94,30,57,73,1.94
2019-12-09,1.36,1.92,5.09,28.68,9,1.19,58,39,28,1.72
2019-12-09,3.23,0.77,35.37,33.93,5,1.35,52,70,76,0.16
2019-12-09,3.15,1.24,8.52,17.72,9,2.4,39,87,31,1.88
2019-12-09,2.13,1.5,19.33,33.49,7,0.73,59,48,53,0.4
2019-12-09,1.07,1.88,27.92,13.53,5,1.2,17,31,35,0.69
2019-12-09,1.0,0.99,1.39,24.38,10,1.13,55,82,69,0.81
2019-12-09,2.55,1.43,36.37,12.27,12,1.52,24,46,36,0.16
2019-12-09,1.81,0.93,32.75,10.51,13,0.66,48,61,32,1.45
2019-12-09,1.6,1.61,30.8,25.54,7,2.43,45,41,60,1.2
2019-12-09,2.98,1.13,32.49,19.13,11,1.89,36,86,23,0.42
2019-12-09,2.31,1.84,24.66,23.25,7,1.58,16,81,61,1.02
2019-12-09,0.53,1.34,34.79,8.6,14,1.64,40,32,51,0.23
2019-12-09,1.63,2.3,39.17,13.48,8,1.5,32,54,30,0.99
2019-12-09,2.45,0.68,26.51,10.48,9,1.0,44,46,40,1.68
2019-12-09,2.2,1.69,12.98,31.06,9,2.22,30,44,43,1.67
2019-12-09,2.92,0.81,37.52,15.39,4,1.77,28,85,29,1.76
2019-12-09,0.57,0.64,39.23,28.52,3,2.16,41,36,31,1.24
2019-12-09,1.56,1.84,5.55,11.25,12,2.21,46,76,55,1.09
2019-12-09,2.92,1.62,30.03,16.33,4,0.66,48,86,26,1.86
2019-12-09,2.97,0.71,32.12,11.64,6,2.49,45,33,61,1.78
2019-12-09,2.53,1.28,15.26,34.49,9,2.26,30,85,51,0.81
2019-12-09,0.59,0.56,15.85,12.34,5,2.11,38,43,74,1.64
2019-12-09,1.96,1.73,30.96,31.1,4,1.0,50,74,60,1.89
2019-12-09,3.12,0.44,3.65,27.97,3,0.98,48,73,41,1.94
2019-12-09,3.31,0.61,14.67,16.79,9,0.64,37,52,66,1.19
2019-12-09,3.39,1.41,7.31,17.1,5,2.18,41,50,77,1.44
2019-12-10,0.54,0.75,9.47,29.78,11,1.1,42,62,64,1.81
2019-12-10,2.99,0.33,0.71,29.17,8,1.52,57,51,54,1.69
2019-12-10,3.23,2.17,19.3,5.36,12,0.61,45,49,20,1.63
2019-12-10,3.34,1.61,18.6,21.24,3,0.61,28,40,63,2.07
2019-12-10,2.37,1.04,29.64,27.13,12,2.02,45,31,61,1.41
2019-12-10,2.31,1.62,0.33,27.03,2,1.38,39,56,24,2.08
2019-12-10,1.58,2.0,12.03,26.43,11,1.98,40,33,67,0.99
2019-12-10,3.44,1.23,24.55,12.24,14,1.94,27,87,33,1.64
2019-12-10,0.92,0.51,10.13,29.05,3,0.93,35,67,46,0.77
2019-12-10,1.62,1.42,20.7,9.79,10,0.58,26,54,29,1.45
2019-12-10,2.57,2.09,14.84,5.69,6,1.76,54,58,54,1.13
2019-12-10,2.41,1.55,21.6,10.27,5,2.19,24,41,33,1.09
2019-12-10,2.02,0.8,17.01,10.15,10,1.38,48,44,56,1.4
2019-12-10,1.5,0.7,37.4,7.02,6,1.51,18,57,55,0.65
2019-12-10,2.21,0.92,19.15,24.53,7,1.85,56,76,45,1.72
2019-12-10,2.67,2.16,37.97,26.86,6,2.49,41,31,48,1.82
2019-12-10,2.11,0.64,12.73,14.8,6,1.52,48,38,63,0.75
2019-12-10,2.59,1.68,31.89,17.59,12,1.98,33,77,61,1.28
2019-12-10,2.97,1.74,21.51,16.09,4,1.75,19,59,23,1.21
2019-12-10,1.14,0.73,19.24,21.78,13,2.28,55,59,39,1.37
2019-12-10,1.07,0.96,25.8,30.73,12,1.93,24,89,69,1.4
2019-12-10,2.86,2.29,0.15,23.48,12,1.43,31,88,61,1.68
2019-12-11,1.24,1.95,14.9,12.11,8,2.02,29,86,60,0.83
2019-12-11,2.66,1.96,5.32,15.31,9,0.78,26,36,53,1.57
2019-12-11,2.07,1.69,37.9,31.89,5,1.86,36,71,62,1.35
2019-12-11,2.68,2.04,14.99,7.96,4,0.9,24,76,71,0.21
2019-12-11,1.25,2.08,27.78,28.83,3,2.01,29,81,57,0.51
2019-12-11,1.57,1.41,31.82,26.98,13,0.99,21,88,39,1.94
2019-12-11,2.58,1.56,27.21,14.55,9,2.33,57,81,54,0.15
2019-12-11,1.05,1.17,33.74,13.04,13,0.63,30,73,32,1.81
2019-12-11,1.06,1.01,35.18,16.78,3,2.16,39,54,45,1.26
2019-12-11,0.61,1.29,32.5,13.62,9,1.61,34,49,71,1.47
2019-12-11,2.61,1.12,8.21,24.45,10,1.22,54,65,25,0.94
2019-12-11,3.35,1.15,22.22,6.61,12,2.26,31,65,58,0.67
2019-12-11,0.94,2.3,39.19,34.78,12,1.2,16,63,26,2.05
2019-12-11,2.9,0.75,8.76,8.92,8,2.42,53,78,21,0.59
2019-12-11,1.39,1.95,35.37,22.16,13,0.96,27,77,45,0.47
2019-12-11,2.17,0.52,22.93,29.37,13,1.61,51,39,69,1.68
2019-12-11,2.47,1.82,10.97,31.27,9,1.33,20,34,20,1.86
2019-12-11,2.82,0.73,3.68,18.33,12,0.55,40,81,31,1.77
2019-12-11,2.46,0.51,14.44,33.53,3,0.83,55,55,25,1.28
2019-12-11,2.46,1.62,18.43,26.26,8,0.58,29,55,37,1.51
2019-12-11,1.75,1.67,4.75,9.85,14,0.91,37,41,46,1.55
2019-12-11,0.63,0.44,16.23,19.89,6,1.98,35,53,53,2.02
2019-12-11,2.09,0.44,13.54,28.59,6,1.07,32,58,38,2.05
2019-12-11,3.12,1.85,24.65,24.2,8,1.12,28,38,24,0.93
2019-12-11,2.44,0.39,25.5,25.15,7,1.18,28,60,78,1.05
2019-12-11,2.52,0.9,36.84,17.54,3,1.23,47,88,21,2.07
2019-12-11,0.81,0.34,26.34,5.26,2,0.61,43,73,49,0.11
2019-12-11,2.76,1.29,26.02,11.6,8,2.1,29,53,70,0.23
2019-12-11,0.62,0.66,14.76,24.46,8,1.94,41,58,67,0.94
2019-12-11,1.88,1.82,8.35,11.08,3,1.94,16,30,21,1.59
2019-12-11,3.05,1.84,28.89,12.07,9,1.38,55,40,65,0.89
2019-12-11,0.7,0.46,8.79,31.89,10,0.71,48,71,22,1.95
2019-12-11,2.99,0.93,18.25,13.34,8,2.17,48,64,69,0.99
2019-12-11,2.08,0.62,27.95,24.69,13,1.92,25,80,37,2.01
2019-12-12,1.04,1.67,13.14,21.34,12,1.03,18,81,20,1.38
2019-12-12,0.57,1.02,7.78,27.69,12,2.04,25,73,58,2.06
2019-12-12,1.27,1.57,3.7,23.34,13,2.13,29,76,79,1.23
2019-12-12,2.41,0.42,11.2,27.76,11,2.22,17,41,48,1.83
2019-12-12,2.51,2.14,12.07,19.58,9,2.04,19,35,68,1.15
2019-12-12,2.4,1.33,15.93,22.62,13,1.97,37,52,36,0.65
2019-12-12,2.05,1.41,9.57,9.68,7,1.78,52,43,30,0.11
2019-12-12,1.59,2.17,34.46,15.42,10,2.09,54,75,62,1.38
2019-12-12,2.39,2.3,36.42,22.08,4,0.72,51,87,44,1.71
2019-12-12,2.7,1.66,20.99,32.62,11,1.56,58,61,44,2.1
2019-12-12,1.3,0.9,8.46,19.13,5,0.78,57,54,22,1.91
2019-12-12,3.49,1.03,12.62,8.98,3,1.43,26,57,29,0.26
2019-12-12,0.97,1.8,22.01,31.41,11,2.12,23,36,36,1.33
2019-12-12,2.98,0.92,10.53,28.76,7,1.99,19,73,56,1.86
2019-12-12,2.81,1.85,24.62,23.9,11,1.09,39,76,39,0.49
2019-12-12,0.91,1.83,33.32,8.24,8,0.57,43,44,68,0.71
2019-12-12,3.08,1.49,17.44,12.66,6,1.15,55,83,43,0.9
2019-12-12,3.29,1.42,32.42,28.1,7,1.99,25,33,60,0.21
2019-12-12,0.81,1.2,14.59,27.24,12,0.66,43,66,34,2.09
2019-12-12,1.83,0.32,38.42,6.05,10,2.5,39,51,60,0.49
2019-12-12,2.48,0.81,28.2,17.67,3,2.43,34,61,33,1.44
2019-12-13,2.33,0.92,37.46,14.31,14,1.58,44,79,26,0.88
2019-12-13,1.27,0.41,1.08,26.97,6,0.89,33,80,76,0.97
2019-12-13,2.69,1.05,19.71,23.96,10,0.81,22,54,34,2.06
2019-12-13,0.76,1.72,12.19,16.99,12,1.15,56,43,52,0.99
2019-12-13,0.51,0.5,11.67,33.46,9,1.03,58,88,46,1.35
2019-12-13,0.9,0.88,18.97,33.58,4,1.99,26,71,48,0.39
2019-12-13,1.08,1.53,18.17,14.2,7,0.54,52,34,44,0.43
2019-12-13,2.92,1.69,2.67,10.21,10,1.02,51,63,63,0.49
2019-12-13,2.35,2.09,33.77,29.04,9,1.14,58,82,34,1.67
2019-12-13,1.12,2.16,15.81,20.25,10,0.77,50,77,31,0.68
2019-12-13,1.94,1.56,33.94,33.13,9,1.93,18,39,25,1.99
2019-12-13,1.27,0.73,15.77,34.72,14,2.35,21,84,21,0.72
2019-12-13,0.62,1.91,32.56,19.46,11,0.65,23,44,25,1.01
2019-12-13,1.33,1.55,23.24,16.78,10,1.45,34,38,28,1.6
2019-12-13,2.66,2.1,9.13,25.17,11,1.69,26,40,79,1.29
2019-12-13,1.69,1.99,0.2,23.18,8,1.71,30,49,25,0.92
2019-12-13,1.24,0.91,11.98,16.28,4,1.35,56,50,60,0.45
2019-12-13,2.79,1.37,16.34,14.96,10,0.54,59,37,65,1.48
2019-12-13,2.31,1.46,26.16,10.23,3,1.41,43,58,44,0.58
2019-12-13,1.94,1.42,17.63,32.11,8,1.44,28,61,47,1.02
2019-12-13,2.05,0.58,23.46,10.99,6,1.03,37,62,60,0.14
2019-12-13,2.19,0.66,4.55,25.12,12,1.29,38,85,44,0.22
2019-12-13,2.32,0.74,34.68,11.96,12,1.97,23,40,49,1.59
2019-12-13,1.64,1.59,26.16,8.26,10,1.14,53,65,49,0.58
2019-12-13,3.19,1.2,20.18,8.7,11,1.96,46,41,30,1.47
2019-12-13,3.5,1.84,29.08,9.5,9,1.86,21,47,67,0.57
2019-12-13,3.47,0.76,32.52,33.86,7,1.12,39,56,29,0.31
2019-12-13,1.84,1.76,8.26,30.24,10,1.31,38,62,77,1.87
2019-12-13,1.36,1.81,17.37,34.98,6,1.06,47,33,59,1.77
2019-12-13,3.36,1.06,12.94,19.21,3,1.04,55,63,21,0.42
2019-12-14,2.99,1.92,11.66,16.66,13,2.08,34,58,76,1.39
2019-12-14,3.16,0.51,6.55,8.13,7,1.88,23,40,42,1.96
2019-12-14,2.19,1.5,37.83,10.58,6,2.29,31,43,30,1.88
2019-12-14,1.13,2.24,37.55,9.73,11,0.55,52,77,20,1.99
2019-12-14,2.35,1.41,25.3,13.51,10,0.74,33,41,37,0.93
2019-12-14,1.94,2.05,0.8,14.07,3,0.98,40,43,38,1.38
2019-12-14,2.45,1.85,25.23,15.89,2,1.92,41,43,73,0.72
2019-12-14,2.99,1.47,14.28,26.07,14,0.98,53,57,64,1.2
2019-12-14,3.28,0.7,10.77,20.67,10,2.48,48,51,58,1.32
2019-12-14,2.78,1.42,17.17,31.47,7,1.7,33,35,50,0.17
2019-12-14,0.98,1.1,4.57,6.95,4,2.45,17,69,54,2.07
2019-12-14,2.35,1.43,1.57,33.91,8,0.81,33,58,61,0.84
2019-12-14,3.3,2.13,32.0,21.85,5,2.05,48,45,68,0.47
2019-12-14,2.22,1.04,15.26,27.53,10,0.94,41,40,47,0.17
2019-12-14,0.79,1.8,18.74,5.46,5,0.89,52,31,45,0.88
2019-12-14,1.43,1.14,9.7,32.09,11,1.9,25,80,62,0.83
2019-12-14,0.54,1.63,6.4,31.35,6,2.16,27,58,49,0.82
2019-12-14,1.03,1.72,13.76,32.76,11,1.42,55,52,53,1.11
2019-12-14,2.34,0.59,6.07,10.78,10,1.73,46,60,32,1.11
2019-12-14,1.63,0.51,25.45,7.63,12,1.53,56,74,29,1.6
2019-12-14,3.49,2.15,1.08,28.56,4,1.57,50,83,66,0.95
2019-12-14,1.55,0.81,8.63,33.33,9,1.62,44,48,66,0.39
2019-12-14,2.33,1.26,14.34,29.31,3,2.4,21,35,47,1.6
2019-12-14,2.68,1.42,24.79,15.87,11,2.14,31,80,40,1.13
2019-12-14,2.73,1.05,32.24,17.8,2,1.89,41,75,59,1.29
2019-12-14,1.7,1.28,35.6,9.47,7,1.6,21,44,59,0.57
2019-12-14,1.63,1.14,20.71,12.11,7,0.55,33,75,48,1.48
2019-12-14,2.31,1.42,22.46,5.58,9,1.51,43,38,63,1.32
2019-12-14,3.36,0.88,5.93,28.76,7,1.55,54,79,64,0.75
2019-12-14,0.95,1.65,3.52,6.58,4,2.5,53,35,58,2.0
2019-12-14,2.61,1.3,22.09,28.79,14,1.22,52,64,53,1.43
2019-12-14,3.41,1.45,9.59,22.35,14,1.85,34,41,21,1.63
2019-12-14,3.46,0.3,16.72,23.53,5,2.2,26,52,24,1.76
2019-12-14,1.46,0.41,0.15,24.64,6,1.54,44,32,50,0.77
2019-12-15,1.06,1.63,37.42,16.61,11,0.86,54,36,65,1.66
2019-12-15,1.66,1.78,25.55,21.2,6,1.75,20,53,31,1.68
2019-12-15,3.28,2.29,17.29,24.44,4,1.94,23,51,44,1.35
2019-12-15,3.34,1.96,11.21,22.18,4,0.78,19,64,63,0.33
2019-12-15,2.1,1.22,11.17,12.14,5,0.84,28,63,20,0.35
2019-12-15,1.07,1.25,18.93,11.01,9,1.46,30,50,65,0.89
2019-12-15,2.26,0.54,29.42,13.08,6,1.65,42,82,50,1.85
2019-12-15,2.88,1.32,0.36,20.75,5,0.81,30,57,39,0.92
2019-12-15,1.93,1.7,4.49,11.8,3,0.6,39,60,77,0.46
2019-12-15,3.16,2.29,20.73,32.91,9,1.87,58,48,53,0.76
2019-12-15,2.8,0.64,1.3,13.02,6,0.86,22,88,27,1.14
2019-12-15,1.04,0.52,4.09,24.29,11,0.6,55,44,35,0.84
2019-12-15,1.22,1.97,17.19,32.11,3,1.86,51,30,49,1.12
2019-12-15,1.28,0.7,18.23,9.59,6,2.21,30,41,21,0.34
2019-12-15,3.45,1.51,2.58,12.99,14,2.1,34,66,65,1.11
2019-12-15,1.69,1.58,38.28,23.4,10,1.87,23,57,45,2.07
2019-12-15,1.0,1.89,22.51,8.06,12,1.78,23,64,31,1.6
2019-12-15,1.6,1.58,11.06,32.49,8,1.3,54,47,53,1.16
2019-12-15,1.61,0.6,18.37,19.76,8,1.27,41,87,49,0.83
2019-12-15,2.48,1.25,39.72,22.71,2,1.87,58,58,51,0.49
2019-12-15,1.05,2.12,6.84,11.51,13,2.45,18,65,52,0.57
2019-12-15,2.61,0.43,8.41,11.68,11,1.84,28,58,42,0.97
2019-12-15,1.7,0.51,12.88,12.93,9,1.33,45,67,50,1.05
2019-12-15,1.68,0.86,13.16,22.8,4,0.92,53,44,26,1.2
2019-12-15,0.71,1.72,1.88,31.87,9,2.04,20,82,75,0.3
2019-12-15,3.02,1.45,36.17,18.52,12,0.76,56,56,47,1.47
2019-12-15,2.13,1.8,14.36,5.6,9,2.08,20,52,37,0.13
2019-12-15,1.47,0.92,16.32,13.78,11,2.41,18,81,52,1.47
2019-12-15,1.87,1.47,31.22,28.92,5,2.35,52,87,42,0.27
2019-12-15,3.02,0.41,32.79,24.31,3,2.39,24,80,40,2.05
2019-12-15,0.96,1.77,26.77,18.59,11,2.46,35,83,22,0.11
2019-12-15,2.35,1.4,17.16,19.15,7,2.2,54,80,38,1.92
2019-12-15,2.41,0.78,11.74,6.29,6,1.36,32,50,62,1.93
2019-12-15,2.87,1.69,2.77,16.85,3,0.73,56,77,54,1.38
2019-12-15,1.77,1.43,18.96,22.77,7,1.65,53,30,61,1.04
2019-12-15,1.39,2.29,17.12,19.5,2,0.77,47,40,37,1.41
2019-12-15,1.46,1.61,8.13,23.63,6,0.83,28,35,39,1.29
2019-12-15,0.91,2.06,28.34,11.62,3,1.32,49,46,29,1.22
2019-12-15,2.83,0.8,32.53,13.48,3,1.62,30,41,34,2.04
2019-12-15,3.46,0.48,0.61,29.64,6,0.96,29,58,54,0.61
2019-12-15,2.98,1.88,2.54,30.64,5,1.31,44,77,23,1.82
2019-12-15,2.06,0.96,33.76,33.38,10,1.81,48,33,35,1.11
2019-12-16,3.4,0.34,29.27,12.23,5,2.05,56,34,67,1.92
2019-12-16,1.68,1.48,3.0,11.34,3,0.73,15,48,47,1.52
2019-12-16,2.62,1.8,9.82,21.41,6,1.38,25,45,26,0.32
2019-12-16,2.12,2.03,0.74,32.46,12,2.23,46,35,60,0.53
2019-12-16,1.17,1.5,37.48,14.77,3,0.85,44,67,68,0.54
2019-12-16,3.08,1.47,36.62,14.62,8,0.61,19,87,74,1.54
2019-12-16,0.57,2.18,10.58,11.36,11,0.99,21,33,63,0.4
2019-12-16,0.95,1.62,25.98,16.69,11,1.72,43,53,36,2.08
2019-12-16,1.09,1.08,39.49,12.25,9,0.86,33,77,50,0.4
2019-12-16,3.16,1.22,1.82,10.5,8,0.84,16,40,77,0.22
2019-12-16,1.66,1.74,1.64,29.96,11,1.73,35,31,31,0.44
2019-12-16,1.81,1.01,35.2,33.74,4,1.33,28,89,71,1.96
2019-12-16,1.66,0.95,16.61,13.49,8,1.42,56,54,68,1.07
2019-12-16,1.21,0.8,33.5,32.04,10,0.71,30,84,39,0.34
2019-12-16,0.91,1.0,4.66,32.27,5,1.44,42,39,61,0.16
2019-12-16,2.43,1.94,18.43,15.2,4,2.37,28,89,78,0.92
2019-12-16,2.19,0.77,9.65,12.51,4,2.04,18,41,72,1.35
2019-12-16,2.35,2.28,18.08,27.41,9,1.64,51,36,46,1.73
2019-12-16,3.28,0.71,17.85,32.4,8,1.34,29,62,24,1.91
2019-12-16,2.4,1.1,10.29,32.54,8,1.0,56,42,50,1.59
2019-12-16,1.57,1.27,37.27,15.48,4,0.56,41,57,77,0.62
2019-12-16,2.86,1.78,16.63,28.81,8,1.23,32,55,41,1.05
2019-12-16,1.74,1.29,11.66,26.81,6,2.13,56,42,27,1.92
2019-12-16,1.32,1.6,5.36,21.44,11,0.84,18,36,61,0.67
2019-12-16,3.46,2.01,4.19,29.44,6,1.3,32,63,39,1.1
2019-12-16,2.79,1.14,32.25,16.09,9,1.05,29,89,69,2.03
2019-12-16,1.52,2.3,16.42,34.54,3,0.71,36,70,78,1.37
2019-12-17,1.97,0.63,32.76,8.61,12,1.43,31,49,37,1.71
2019-12-17,0.68,1.0,15.42,11.88,4,1.48,53,88,48,2.0
2019-12-17,1.77,1.77,28.59,22.47,14,1.99,32,80,74,1.75
2019-12-17,2.69,2.07,20.82,23.88,10,1.49,56,40,59,0.93
2019-12-17,0.74,1.05,21.18,13.98,9,2.16,49,71,77,1.4
2019-12-17,2.33,1.74,13.23,27.48,10,0.6,20,34,35,1.23
2019-12-17,3.49,1.46,37.12,6.76,9,2.42,48,55,66,0.27
2019-12-17,0.7,2.12,34.58,23.67,6,0.63,35,41,53,0.81
2019-12-17,1.99,1.84,4.8,19.94,5,2.06,40,69,33,0.21
2019-12-17,3.32,0.96,14.18,29.2,10,1.68,47,44,27,1.6
2019-12-17,1.29,2.03,12.4,6.83,6,1.05,24,70,55,1.86
2019-12-17,1.52,0.47,32.83,17.25,11,1.71,57,40,60,1.08
2019-12-17,3.05,1.61,4.35,32.93,11,1.43,38,83,79,1.58
2019-12-17,3.03,0.77,1.33,30.95,11,1.59,24,55,48,0.3
2019-12-17,2.42,1.51,29.72,14.21,9,2.01,53,38,59,1.96
2019-12-17,0.82,1.65,30.25,20.57,10,2.27,25,30,38,0.37
2019-12-17,0.65,2.15,30.98,7.69,14,0.67,57,48,34,0.46
2019-12-17,0.77,0.48,30.52,11.97,12,1.45,20,45,55,0.98
2019-12-17,2.74,0.95,16.63,28.99,13,1.51,19,64,70,1.3
2019-12-17,3.26,0.38,13.25,11.65,8,1.82,39,41,45,0.24
2019-12-17,3.38,1.77,5.38,22.85,13,1.14,15,67,65,1.71
2019-12-17,0.92,1.4,16.95,15.88,4,1.17,17,80,38,1.28
2019-12-17,0.86,0.48,1.26,7.85,5,1.13,37,44,55,0.54
2019-12-17,1.92,1.35,16.34,28.6,7,1.61,53,69,70,1.35
2019-12-17,0.79,0.61,5.32,28.62,9,1.62,42,51,34,1.15
2019-12-17,1.66,1.84,25.85,25.57,12,1.76,40,73,29,0.32
2019-12-17,1.48,0.61,26.25,21.01,3,0.92,38,53,38,0.19
2019-12-17,2.95,1.44,2.07,10.46,7,1.71,43,50,71,0.91
2019-12-17,0.88,2.13,38.32,13.01,5,1.67,28,32,28,1.68
2019-12-17,0.86,1.37,28.8,34.59,7,1.43,16,78,64,0.61
2019-12-17,2.98,1.26,9.01,18.62,7,1.09,27,79,65,1.97
2019-12-17,0.7,0.82,7.92,23.89,7,1.79,35,79,45,2.03
2019-12-17,1.17,1.7,34.53,20.52,3,1.13,37,64,48,0.12
2019-12-17,3.48,1.52,27.04,33.75,10,2.4,47,35,24,1.91
2019-12-17,1.31,0.8,0.25,13.8,10,0.76,50,82,70,1.05
2019-12-17,0.84,0.58,22.01,9.98,14,0.99,51,51,47,2.08
2019-12-17,1.23,0.93,4.52,16.45,6,1.84,49,73,71,1.34
2019-12-18,2.79,2.0,15.62,27.47,9,0.99,39,43,31,1.68
2019-12-18,2.45,0.93,7.13,20.19,9,1.69,46,35,55,1.04
2019-12-18,1.73,1.96,38.68,34.52,11,2.45,19,77,39,1.41
2019-12-18,1.74,1.05,11.42,30.34,13,2.16,21,67,42,0.82
2019-12-18,3.13,1.22,14.92,15.45,5,1.9,53,47,65,1.45
2019-12-18,2.55,0.83,24.61,32.28,3,1.2,56,87,63,0.42
2019-12-18,0.66,0.59,36.56,31.03,5,1.46,41,45,61,0.73
2019-12-18,2.8,0.71,1.46,34.41,5,2.4,25,41,58,0.62
2019-12-18,2.49,0.49,5.82,10.96,11,1.09,53,32,23,0.86
2019-12-18,3.13,1.51,13.37,5.86,9,1.96,56,50,35,1.82
2019-12-18,1.03,1.98,16.25,5.08,2,0.91,46,67,40,1.6
2019-12-18,1.43,1.59,16.45,22.13,6,0.67,28,36,24,2.05
2019-12-18,0.78,2.27,23.67,11.41,11,0.72,39,43,59,0.75
2019-12-18,2.77,1.32,2.21,16.76,9,1.73,22,32,77,0.77
2019-12-18,3.31,1.37,22.18,15.14,12,0.67,46,39,63,0.79
2019-12-18,0.77,1.64,6.94,10.02,7,1.73,22,74,49,0.8
2019-12-18,1.97,0.78,23.76,28.85,6,2.22,41,76,66,0.61
2019-12-18,1.22,1.7,20.56,27.79,9,2.35,28,32,74,1.31
2019-12-18,2.77,0.46,23.31,29.53,13,1.97,43,80,74,2.02
2019-12-18,0.78,2.25,35.49,25.92,12,0.77,52,88,45,0.29
2019-12-18,0.85,0.58,0.0,11.92,3,1.22,46,82,56,1.29
2019-12-18,3.23,1.86,7.76,23.27,12,1.42,55,55,74,0.41
2019-12-18,1.18,1.83,30.5,8.04,7,0.71,51,64,28,0.84
2019-12-18,3.35,0.81,19.25,21.89,6,2.17,36,38,62,0.92
2019-12-18,3.07,0.43,12.48,19.65,10,1.87,42,31,51,0.26
2019-12-18,1.23,1.62,8.48,19.53,12,2.02,27,89,54,1.93
2019-12-18,0.54,2.23,37.39,18.51,11,1.23,19,61,22,1.9
2019-12-18,2.39,1.43,10.36,31.79,10,1.01,40,32,37,0.77
2019-12-18,2.36,0.37,32.87,13.47,7,2.06,28,35,27,1.25
2019-12-18,1.95,1.83,15.69,31.49,3,1.89,27,89,32,0.75
2019-12-18,2.34,1.58,23.11,29.29,5,0.52,59,31,67,1.69
2019-12-18,3.06,1.38,16.44,22.13,13,1.07,34,71,43,1.45
2019-12-18,2.52,1.26,39.64,18.78,6,2.02,56,74,22,2.07
2019-12-18,1.72,2.0,30.28,23.08,3,2.49,21,40,75,0.12
